"","id","megye","telepules","oevk_szam","jelolo_code","jelolo","biz_szint"
"27882","szigetvár-009","baranya","szigetvár","009","599","DK","SZSZB"
"27883","szigetvár-010","baranya","szigetvár","010","641","FIDESZ-KDNP","SZSZB"
"27884","szigetvár-010","baranya","szigetvár","010","597","JOBBIK","SZSZB"
"27885","szigetvár-010","baranya","szigetvár","010","644","MSZP-PÁRBESZÉD","SZSZB"
"27886","szigetvár-011","baranya","szigetvár","011","599","DK","SZSZB"
"27887","szigetvár-011","baranya","szigetvár","011","641","FIDESZ-KDNP","SZSZB"
"27888","szigetvár-011","baranya","szigetvár","011","644","MSZP-PÁRBESZÉD","SZSZB"
"27889","szigetvár-04","baranya","szigetvár","04","641","FIDESZ-KDNP","OEVB"
"27890","szigetvár-04","baranya","szigetvár","04","644","MSZP-PÁRBESZÉD","OEVB"
"27891","szigetvár-04","baranya","szigetvár","04","580","LMP","OEVB"
"27892","szigliget-","veszprém","szigliget",NA,"644","MSZP-PÁRBESZÉD","HVB"
"27893","szigliget-","veszprém","szigliget",NA,"597","JOBBIK","HVB"
"27894","szigliget-","veszprém","szigliget",NA,"641","FIDESZ-KDNP","HVB"
"27895","szihalom-001","heves","szihalom","001","641","FIDESZ-KDNP","SZSZB"
"27896","szihalom-001","heves","szihalom","001","599","DK","SZSZB"
"27897","szihalom-001","heves","szihalom","001","597","JOBBIK","SZSZB"
"27898","szihalom-001","heves","szihalom","001","641","FIDESZ-KDNP","SZSZB"
"27899","szihalom-002","heves","szihalom","002","599","DK","SZSZB"
"27900","szihalom-002","heves","szihalom","002","641","FIDESZ-KDNP","SZSZB"
"27901","szihalom-002","heves","szihalom","002","641","FIDESZ-KDNP","SZSZB"
"27902","szihalom-002","heves","szihalom","002","597","JOBBIK","SZSZB"
"27903","szijártóháza-","zala","szijártóháza",NA,"641","FIDESZ-KDNP","HVB"
"27904","szikszó-001","borsod-abaúj-zemplén","szikszó","001","597","JOBBIK","SZSZB"
"27905","szikszó-001","borsod-abaúj-zemplén","szikszó","001","644","MSZP-PÁRBESZÉD","SZSZB"
"27906","szikszó-001","borsod-abaúj-zemplén","szikszó","001","641","FIDESZ-KDNP","SZSZB"
"27907","szikszó-001","borsod-abaúj-zemplén","szikszó","001","641","FIDESZ-KDNP","SZSZB"
"27908","szikszó-002","borsod-abaúj-zemplén","szikszó","002","644","MSZP-PÁRBESZÉD","SZSZB"
"27909","szikszó-002","borsod-abaúj-zemplén","szikszó","002","597","JOBBIK","SZSZB"
"27910","szikszó-002","borsod-abaúj-zemplén","szikszó","002","641","FIDESZ-KDNP","SZSZB"
"27911","szikszó-002","borsod-abaúj-zemplén","szikszó","002","641","FIDESZ-KDNP","SZSZB"
"27912","szikszó-003","borsod-abaúj-zemplén","szikszó","003","597","JOBBIK","SZSZB"
"27913","szikszó-003","borsod-abaúj-zemplén","szikszó","003","641","FIDESZ-KDNP","SZSZB"
"27914","szikszó-003","borsod-abaúj-zemplén","szikszó","003","644","MSZP-PÁRBESZÉD","SZSZB"
"27915","szikszó-003","borsod-abaúj-zemplén","szikszó","003","641","FIDESZ-KDNP","SZSZB"
"27916","szikszó-004","borsod-abaúj-zemplén","szikszó","004","644","MSZP-PÁRBESZÉD","SZSZB"
"27917","szikszó-004","borsod-abaúj-zemplén","szikszó","004","597","JOBBIK","SZSZB"
"27918","szikszó-004","borsod-abaúj-zemplén","szikszó","004","641","FIDESZ-KDNP","SZSZB"
"27919","szikszó-004","borsod-abaúj-zemplén","szikszó","004","641","FIDESZ-KDNP","SZSZB"
"27920","szikszó-005","borsod-abaúj-zemplén","szikszó","005","641","FIDESZ-KDNP","SZSZB"
"27921","szikszó-005","borsod-abaúj-zemplén","szikszó","005","597","JOBBIK","SZSZB"
"27922","szikszó-005","borsod-abaúj-zemplén","szikszó","005","644","MSZP-PÁRBESZÉD","SZSZB"
"27923","szikszó-005","borsod-abaúj-zemplén","szikszó","005","641","FIDESZ-KDNP","SZSZB"
"27924","szikszó-006","borsod-abaúj-zemplén","szikszó","006","597","JOBBIK","SZSZB"
"27925","szikszó-006","borsod-abaúj-zemplén","szikszó","006","644","MSZP-PÁRBESZÉD","SZSZB"
"27926","szikszó-006","borsod-abaúj-zemplén","szikszó","006","641","FIDESZ-KDNP","SZSZB"
"27927","szikszó-006","borsod-abaúj-zemplén","szikszó","006","597","JOBBIK","SZSZB"
"27928","szikszó-006","borsod-abaúj-zemplén","szikszó","006","641","FIDESZ-KDNP","SZSZB"
"27929","szikszó-007","borsod-abaúj-zemplén","szikszó","007","597","JOBBIK","SZSZB"
"27930","szikszó-007","borsod-abaúj-zemplén","szikszó","007","644","MSZP-PÁRBESZÉD","SZSZB"
"27931","szikszó-007","borsod-abaúj-zemplén","szikszó","007","641","FIDESZ-KDNP","SZSZB"
"27932","szikszó-007","borsod-abaúj-zemplén","szikszó","007","641","FIDESZ-KDNP","SZSZB"
"27933","szil-","gyor-moson-sopron","szil",NA,"644","MSZP-PÁRBESZÉD","HVB"
"27934","szil-","gyor-moson-sopron","szil",NA,"599","DK","HVB"
"27935","szil-","gyor-moson-sopron","szil",NA,"641","FIDESZ-KDNP","HVB"
"27936","szilágy-","baranya","szilágy",NA,"641","FIDESZ-KDNP","HVB"
"27937","szilaspogony-","nógrád","szilaspogony",NA,"641","FIDESZ-KDNP","HVB"
"27938","szilaspogony-","nógrád","szilaspogony",NA,"641","FIDESZ-KDNP","HVB"
"27939","szilsárkány-","gyor-moson-sopron","szilsárkány",NA,"641","FIDESZ-KDNP","HVB"
"27940","szilsárkány-","gyor-moson-sopron","szilsárkány",NA,"599","DK","HVB"
"27941","szilvágy-","zala","szilvágy",NA,"641","FIDESZ-KDNP","HVB"
"27942","szilvágy-","zala","szilvágy",NA,"641","FIDESZ-KDNP","HVB"
"27943","szilvás-","baranya","szilvás",NA,"644","MSZP-PÁRBESZÉD","HVB"
"27944","szilvásszentmárton-","somogy","szilvásszentmárton",NA,"597","JOBBIK","HVB"
"27945","szilvásszentmárton-","somogy","szilvásszentmárton",NA,"641","FIDESZ-KDNP","HVB"
"27946","szilvásvárad-001","heves","szilvásvárad","001","597","JOBBIK","SZSZB"
"27947","szilvásvárad-001","heves","szilvásvárad","001","641","FIDESZ-KDNP","SZSZB"
"27948","szilvásvárad-002","heves","szilvásvárad","002","641","FIDESZ-KDNP","SZSZB"
"27949","szilvásvárad-002","heves","szilvásvárad","002","597","JOBBIK","SZSZB"
"27950","szin-","borsod-abaúj-zemplén","szin",NA,"641","FIDESZ-KDNP","HVB"
"27951","szinpetri-","borsod-abaúj-zemplén","szinpetri",NA,"597","JOBBIK","HVB"
"27952","szinpetri-","borsod-abaúj-zemplén","szinpetri",NA,"641","FIDESZ-KDNP","HVB"
"27953","szirák-","nógrád","szirák",NA,"641","FIDESZ-KDNP","HVB"
"27954","szirák-","nógrád","szirák",NA,"644","MSZP-PÁRBESZÉD","HVB"
"27955","szirák-","nógrád","szirák",NA,NA,NA,"HVB"
"27956","szirák-","nógrád","szirák",NA,"641","FIDESZ-KDNP","HVB"
"27957","szirák-","nógrád","szirák",NA,"597","JOBBIK","HVB"
"27958","szirák-","nógrád","szirák",NA,NA,NA,"HVB"
"27959","szirmabesenyo-001","borsod-abaúj-zemplén","szirmabesenyo","001","641","FIDESZ-KDNP","SZSZB"
"27960","szirmabesenyo-001","borsod-abaúj-zemplén","szirmabesenyo","001","641","FIDESZ-KDNP","SZSZB"
"27961","szirmabesenyo-001","borsod-abaúj-zemplén","szirmabesenyo","001","599","DK","SZSZB"
"27962","szirmabesenyo-001","borsod-abaúj-zemplén","szirmabesenyo","001","644","MSZP-PÁRBESZÉD","SZSZB"
"27963","szirmabesenyo-001","borsod-abaúj-zemplén","szirmabesenyo","001","597","JOBBIK","SZSZB"
"27964","szirmabesenyo-002","borsod-abaúj-zemplén","szirmabesenyo","002","597","JOBBIK","SZSZB"
"27965","szirmabesenyo-002","borsod-abaúj-zemplén","szirmabesenyo","002","641","FIDESZ-KDNP","SZSZB"
"27966","szirmabesenyo-002","borsod-abaúj-zemplén","szirmabesenyo","002","641","FIDESZ-KDNP","SZSZB"
"27967","szirmabesenyo-002","borsod-abaúj-zemplén","szirmabesenyo","002","644","MSZP-PÁRBESZÉD","SZSZB"
"27968","szirmabesenyo-003","borsod-abaúj-zemplén","szirmabesenyo","003","641","FIDESZ-KDNP","SZSZB"
"27969","szirmabesenyo-003","borsod-abaúj-zemplén","szirmabesenyo","003","641","FIDESZ-KDNP","SZSZB"
"27970","szirmabesenyo-003","borsod-abaúj-zemplén","szirmabesenyo","003","597","JOBBIK","SZSZB"
"27971","szirmabesenyo-003","borsod-abaúj-zemplén","szirmabesenyo","003","644","MSZP-PÁRBESZÉD","SZSZB"
"27972","szirmabesenyo-004","borsod-abaúj-zemplén","szirmabesenyo","004","644","MSZP-PÁRBESZÉD","SZSZB"
"27973","szirmabesenyo-004","borsod-abaúj-zemplén","szirmabesenyo","004","641","FIDESZ-KDNP","SZSZB"
"27974","szirmabesenyo-004","borsod-abaúj-zemplén","szirmabesenyo","004","641","FIDESZ-KDNP","SZSZB"
"27975","szirmabesenyo-004","borsod-abaúj-zemplén","szirmabesenyo","004","597","JOBBIK","SZSZB"
"27976","szob-001","pest","szob","001","597","JOBBIK","SZSZB"
"27977","szob-001","pest","szob","001","641","FIDESZ-KDNP","SZSZB"
"27978","szob-001","pest","szob","001","597","JOBBIK","SZSZB"
"27979","szob-001","pest","szob","001","641","FIDESZ-KDNP","SZSZB"
"27980","szob-002","pest","szob","002","641","FIDESZ-KDNP","SZSZB"
"27981","szob-002","pest","szob","002","641","FIDESZ-KDNP","SZSZB"
"27982","szob-002","pest","szob","002","597","JOBBIK","SZSZB"
"27983","szob-002","pest","szob","002","644","MSZP-PÁRBESZÉD","SZSZB"
"27984","szob-003","pest","szob","003","644","MSZP-PÁRBESZÉD","SZSZB"
"27985","szob-003","pest","szob","003","641","FIDESZ-KDNP","SZSZB"
"27986","szob-003","pest","szob","003","597","JOBBIK","SZSZB"
"27987","szob-003","pest","szob","003","641","FIDESZ-KDNP","SZSZB"
"27988","szoc-","veszprém","szoc",NA,"641","FIDESZ-KDNP","HVB"
"27989","szoc-","veszprém","szoc",NA,"641","FIDESZ-KDNP","HVB"
"27990","szoce-","vas","szoce",NA,"641","FIDESZ-KDNP","HVB"
"27991","szod-001","pest","szod","001","641","FIDESZ-KDNP","SZSZB"
"27992","szod-001","pest","szod","001","641","FIDESZ-KDNP","SZSZB"
"27993","szod-002","pest","szod","002","641","FIDESZ-KDNP","SZSZB"
"27994","szod-002","pest","szod","002","641","FIDESZ-KDNP","SZSZB"
"27995","szodliget-001","pest","szodliget","001","641","FIDESZ-KDNP","SZSZB"
"27996","szodliget-001","pest","szodliget","001","641","FIDESZ-KDNP","SZSZB"
"27997","szodliget-001","pest","szodliget","001","644","MSZP-PÁRBESZÉD","SZSZB"
"27998","szodliget-002","pest","szodliget","002","641","FIDESZ-KDNP","SZSZB"
"27999","szodliget-002","pest","szodliget","002","599","DK","SZSZB"
"28000","szodliget-002","pest","szodliget","002","641","FIDESZ-KDNP","SZSZB"
"28001","szodliget-003","pest","szodliget","003","641","FIDESZ-KDNP","SZSZB"
"28002","szodliget-003","pest","szodliget","003","599","DK","SZSZB"
"28003","szodliget-003","pest","szodliget","003","641","FIDESZ-KDNP","SZSZB"
"28004","szodliget-004","pest","szodliget","004","641","FIDESZ-KDNP","SZSZB"
"28005","szodliget-004","pest","szodliget","004","599","DK","SZSZB"
"28006","szodliget-004","pest","szodliget","004","641","FIDESZ-KDNP","SZSZB"
"28007","szögliget-","borsod-abaúj-zemplén","szögliget",NA,"597","JOBBIK","HVB"
"28008","szögliget-","borsod-abaúj-zemplén","szögliget",NA,"641","FIDESZ-KDNP","HVB"
"28009","szokéd-","baranya","szokéd",NA,"641","FIDESZ-KDNP","HVB"
"28010","szokedencs-","somogy","szokedencs",NA,"641","FIDESZ-KDNP","HVB"
"28011","szokolya-001","pest","szokolya","001","641","FIDESZ-KDNP","SZSZB"
"28012","szokolya-001","pest","szokolya","001","641","FIDESZ-KDNP","SZSZB"
"28013","szokolya-001","pest","szokolya","001","597","JOBBIK","SZSZB"
"28014","szokolya-001","pest","szokolya","001",NA,NA,"SZSZB"
"28015","szokolya-002","pest","szokolya","002","641","FIDESZ-KDNP","SZSZB"
"28016","szokolya-002","pest","szokolya","002","597","JOBBIK","SZSZB"
"28017","szokolya-002","pest","szokolya","002","641","FIDESZ-KDNP","SZSZB"
"28018","szólád-","somogy","szólád",NA,"599","DK","HVB"
"28019","szólád-","somogy","szólád",NA,"641","FIDESZ-KDNP","HVB"
"28020","szolnok-001","jász-nagykun-szolnok","szolnok","001","641","FIDESZ-KDNP","SZSZB"
"28021","szolnok-001","jász-nagykun-szolnok","szolnok","001","644","MSZP-PÁRBESZÉD","SZSZB"
"28022","szolnok-001","jász-nagykun-szolnok","szolnok","001","641","FIDESZ-KDNP","SZSZB"
"28023","szolnok-001","jász-nagykun-szolnok","szolnok","001","644","MSZP-PÁRBESZÉD","SZSZB"
"28024","szolnok-002","jász-nagykun-szolnok","szolnok","002","597","JOBBIK","SZSZB"
"28025","szolnok-002","jász-nagykun-szolnok","szolnok","002","644","MSZP-PÁRBESZÉD","SZSZB"
"28026","szolnok-002","jász-nagykun-szolnok","szolnok","002","641","FIDESZ-KDNP","SZSZB"
"28027","szolnok-003","jász-nagykun-szolnok","szolnok","003","641","FIDESZ-KDNP","SZSZB"
"28028","szolnok-003","jász-nagykun-szolnok","szolnok","003","599","DK","SZSZB"
"28029","szolnok-003","jász-nagykun-szolnok","szolnok","003","597","JOBBIK","SZSZB"
"28030","szolnok-004","jász-nagykun-szolnok","szolnok","004","597","JOBBIK","SZSZB"
"28031","szolnok-004","jász-nagykun-szolnok","szolnok","004","599","DK","SZSZB"
"28032","szolnok-004","jász-nagykun-szolnok","szolnok","004","641","FIDESZ-KDNP","SZSZB"
"28033","szolnok-005","jász-nagykun-szolnok","szolnok","005","644","MSZP-PÁRBESZÉD","SZSZB"
"28034","szolnok-005","jász-nagykun-szolnok","szolnok","005","597","JOBBIK","SZSZB"
"28035","szolnok-005","jász-nagykun-szolnok","szolnok","005","641","FIDESZ-KDNP","SZSZB"
"28036","szolnok-006","jász-nagykun-szolnok","szolnok","006","597","JOBBIK","SZSZB"
"28037","szolnok-006","jász-nagykun-szolnok","szolnok","006","641","FIDESZ-KDNP","SZSZB"
"28038","szolnok-006","jász-nagykun-szolnok","szolnok","006","644","MSZP-PÁRBESZÉD","SZSZB"
"28039","szolnok-007","jász-nagykun-szolnok","szolnok","007","597","JOBBIK","SZSZB"
"28040","szolnok-007","jász-nagykun-szolnok","szolnok","007","597","JOBBIK","SZSZB"
"28041","szolnok-007","jász-nagykun-szolnok","szolnok","007","644","MSZP-PÁRBESZÉD","SZSZB"
"28042","szolnok-007","jász-nagykun-szolnok","szolnok","007","641","FIDESZ-KDNP","SZSZB"
"28043","szolnok-008","jász-nagykun-szolnok","szolnok","008","641","FIDESZ-KDNP","SZSZB"
"28044","szolnok-008","jász-nagykun-szolnok","szolnok","008","597","JOBBIK","SZSZB"
"28045","szolnok-009","jász-nagykun-szolnok","szolnok","009","641","FIDESZ-KDNP","SZSZB"
"28046","szolnok-009","jász-nagykun-szolnok","szolnok","009","597","JOBBIK","SZSZB"
"28047","szolnok-009","jász-nagykun-szolnok","szolnok","009","644","MSZP-PÁRBESZÉD","SZSZB"
"28048","szolnok-009","jász-nagykun-szolnok","szolnok","009","599","DK","SZSZB"
"28049","szolnok-01","jász-nagykun-szolnok","szolnok","01",NA,NA,"OEVB"
"28050","szolnok-01","jász-nagykun-szolnok","szolnok","01",NA,NA,"OEVB"
"28051","szolnok-01","jász-nagykun-szolnok","szolnok","01",NA,NA,"OEVB"
"28052","szolnok-01","jász-nagykun-szolnok","szolnok","01",NA,NA,"OEVB"
"28053","szolnok-01","jász-nagykun-szolnok","szolnok","01",NA,NA,"OEVB"
"28054","szolnok-010","jász-nagykun-szolnok","szolnok","010","597","JOBBIK","SZSZB"
"28055","szolnok-010","jász-nagykun-szolnok","szolnok","010","599","DK","SZSZB"
"28056","szolnok-010","jász-nagykun-szolnok","szolnok","010","641","FIDESZ-KDNP","SZSZB"
"28057","szolnok-011","jász-nagykun-szolnok","szolnok","011","597","JOBBIK","SZSZB"
"28058","szolnok-011","jász-nagykun-szolnok","szolnok","011","641","FIDESZ-KDNP","SZSZB"
"28059","szolnok-011","jász-nagykun-szolnok","szolnok","011","644","MSZP-PÁRBESZÉD","SZSZB"
"28060","szolnok-012","jász-nagykun-szolnok","szolnok","012","641","FIDESZ-KDNP","SZSZB"
"28061","szolnok-012","jász-nagykun-szolnok","szolnok","012","644","MSZP-PÁRBESZÉD","SZSZB"
"28062","szolnok-012","jász-nagykun-szolnok","szolnok","012","597","JOBBIK","SZSZB"
"28063","szolnok-013","jász-nagykun-szolnok","szolnok","013","641","FIDESZ-KDNP","SZSZB"
"28064","szolnok-013","jász-nagykun-szolnok","szolnok","013","597","JOBBIK","SZSZB"
"28065","szolnok-013","jász-nagykun-szolnok","szolnok","013","599","DK","SZSZB"
"28066","szolnok-014","jász-nagykun-szolnok","szolnok","014","641","FIDESZ-KDNP","SZSZB"
"28067","szolnok-014","jász-nagykun-szolnok","szolnok","014","644","MSZP-PÁRBESZÉD","SZSZB"
"28068","szolnok-014","jász-nagykun-szolnok","szolnok","014","597","JOBBIK","SZSZB"
"28069","szolnok-015","jász-nagykun-szolnok","szolnok","015","597","JOBBIK","SZSZB"
"28070","szolnok-015","jász-nagykun-szolnok","szolnok","015","644","MSZP-PÁRBESZÉD","SZSZB"
"28071","szolnok-015","jász-nagykun-szolnok","szolnok","015","641","FIDESZ-KDNP","SZSZB"
"28072","szolnok-016","jász-nagykun-szolnok","szolnok","016","644","MSZP-PÁRBESZÉD","SZSZB"
"28073","szolnok-016","jász-nagykun-szolnok","szolnok","016","597","JOBBIK","SZSZB"
"28074","szolnok-016","jász-nagykun-szolnok","szolnok","016","644","MSZP-PÁRBESZÉD","SZSZB"
"28075","szolnok-016","jász-nagykun-szolnok","szolnok","016","641","FIDESZ-KDNP","SZSZB"
"28076","szolnok-017","jász-nagykun-szolnok","szolnok","017","644","MSZP-PÁRBESZÉD","SZSZB"
"28077","szolnok-017","jász-nagykun-szolnok","szolnok","017","641","FIDESZ-KDNP","SZSZB"
"28078","szolnok-017","jász-nagykun-szolnok","szolnok","017","597","JOBBIK","SZSZB"
"28079","szolnok-018","jász-nagykun-szolnok","szolnok","018","641","FIDESZ-KDNP","SZSZB"
"28080","szolnok-018","jász-nagykun-szolnok","szolnok","018","597","JOBBIK","SZSZB"
"28081","szolnok-018","jász-nagykun-szolnok","szolnok","018","644","MSZP-PÁRBESZÉD","SZSZB"
"28082","szolnok-019","jász-nagykun-szolnok","szolnok","019","644","MSZP-PÁRBESZÉD","SZSZB"
"28083","szolnok-019","jász-nagykun-szolnok","szolnok","019","597","JOBBIK","SZSZB"
"28084","szolnok-019","jász-nagykun-szolnok","szolnok","019","641","FIDESZ-KDNP","SZSZB"
"28085","szolnok-020","jász-nagykun-szolnok","szolnok","020","597","JOBBIK","SZSZB"
"28086","szolnok-020","jász-nagykun-szolnok","szolnok","020","644","MSZP-PÁRBESZÉD","SZSZB"
"28087","szolnok-020","jász-nagykun-szolnok","szolnok","020","644","MSZP-PÁRBESZÉD","SZSZB"
"28088","szolnok-020","jász-nagykun-szolnok","szolnok","020","599","DK","SZSZB"
"28089","szolnok-021","jász-nagykun-szolnok","szolnok","021","641","FIDESZ-KDNP","SZSZB"
"28090","szolnok-021","jász-nagykun-szolnok","szolnok","021","644","MSZP-PÁRBESZÉD","SZSZB"
"28091","szolnok-021","jász-nagykun-szolnok","szolnok","021","597","JOBBIK","SZSZB"
"28092","szolnok-022","jász-nagykun-szolnok","szolnok","022","641","FIDESZ-KDNP","SZSZB"
"28093","szolnok-022","jász-nagykun-szolnok","szolnok","022","644","MSZP-PÁRBESZÉD","SZSZB"
"28094","szolnok-022","jász-nagykun-szolnok","szolnok","022","597","JOBBIK","SZSZB"
"28095","szolnok-023","jász-nagykun-szolnok","szolnok","023","597","JOBBIK","SZSZB"
"28096","szolnok-023","jász-nagykun-szolnok","szolnok","023","644","MSZP-PÁRBESZÉD","SZSZB"
"28097","szolnok-023","jász-nagykun-szolnok","szolnok","023","641","FIDESZ-KDNP","SZSZB"
"28098","szolnok-024","jász-nagykun-szolnok","szolnok","024","641","FIDESZ-KDNP","SZSZB"
"28099","szolnok-024","jász-nagykun-szolnok","szolnok","024","644","MSZP-PÁRBESZÉD","SZSZB"
"28100","szolnok-024","jász-nagykun-szolnok","szolnok","024","597","JOBBIK","SZSZB"
"28101","szolnok-025","jász-nagykun-szolnok","szolnok","025","641","FIDESZ-KDNP","SZSZB"
"28102","szolnok-025","jász-nagykun-szolnok","szolnok","025","599","DK","SZSZB"
"28103","szolnok-026","jász-nagykun-szolnok","szolnok","026","641","FIDESZ-KDNP","SZSZB"
"28104","szolnok-026","jász-nagykun-szolnok","szolnok","026","644","MSZP-PÁRBESZÉD","SZSZB"
"28105","szolnok-026","jász-nagykun-szolnok","szolnok","026","597","JOBBIK","SZSZB"
"28106","szolnok-027","jász-nagykun-szolnok","szolnok","027","641","FIDESZ-KDNP","SZSZB"
"28107","szolnok-027","jász-nagykun-szolnok","szolnok","027","644","MSZP-PÁRBESZÉD","SZSZB"
"28108","szolnok-028","jász-nagykun-szolnok","szolnok","028","644","MSZP-PÁRBESZÉD","SZSZB"
"28109","szolnok-028","jász-nagykun-szolnok","szolnok","028","641","FIDESZ-KDNP","SZSZB"
"28110","szolnok-028","jász-nagykun-szolnok","szolnok","028","597","JOBBIK","SZSZB"
"28111","szolnok-029","jász-nagykun-szolnok","szolnok","029","644","MSZP-PÁRBESZÉD","SZSZB"
"28112","szolnok-029","jász-nagykun-szolnok","szolnok","029","597","JOBBIK","SZSZB"
"28113","szolnok-029","jász-nagykun-szolnok","szolnok","029","641","FIDESZ-KDNP","SZSZB"
